symbol,entrez,BRO-score (product),BRO-score (ABA6-2013),BRO-score (Kang-2011),cell-cell signaling,synaptic transmission,neuron differentiation,neuron projection development,generation of neurons,axon development,neuron development
PDCD2L,84306,0.00585923,0.0705701,0.0830271,,,,,,,
CALCA,796,0.00585796,0.124069,0.0472152,X,,,,,,
HSPA1B,3304,0.00585793,0.0925833,0.063272,,,,,,,
MRPL48,51642,0.00585742,0.0610318,0.0959731,,,,,,,
ANKRD13B,124930,0.00585671,0.192508,0.0304232,,,,,,,
CBX8,57332,0.00585471,0.0376318,0.155579,,,,,,,
PLAGL2,5326,0.00585464,0.0608218,0.096259,,,,,,,
CAPRIN2,65981,0.00585345,0.168214,0.0347975,,,X,X,X,,X
RBBP5,5929,0.00585312,0.0783698,0.0746859,,,,,,,
CCDC155,147872,0.00585137,0.375582,0.0155795,,,,,,,
CUL4A,8451,0.00585073,0.0656037,0.089183,,,,,,,
C1orf168,199920,0.00584872,0.053086,0.110174,,,,,,,
GLYAT,10249,0.00584479,0.0909224,0.0642833,,,,,,,
ZNF295,49854,0.00584341,0.0952896,0.0613227,,,,,,,
HAND2,9464,0.00584112,0.154972,0.0376915,,,X,,X,,X
CCDC144NL,339184,0.00583642,0.347309,0.0168047,,,,,,,
DNAJA2,10294,0.00583468,0.120796,0.0483018,,,,,,,
C15orf43,145645,0.00583051,0.0791583,0.0736562,,,,,,,
TP73-AS1,57212,0.00583024,0.1081,0.0539336,,,,,,,
MMS19,64210,0.00582986,0.0393738,0.148065,,,,,,,
C20orf96,140680,0.00582921,0.130188,0.0447754,,,,,,,
BBS10,79738,0.00582735,0.0708783,0.0822164,,,,,,,
GABARAP,11337,0.00582713,0.14997,0.0388554,X,X,,,,,
PIK3CG,5294,0.00582467,0.0507005,0.114884,,,,,,,
KDELR1,10945,0.0058245,0.109656,0.0531161,,,,,,,
CHMP2A,27243,0.00582309,0.102235,0.0569577,,,,,,,
NOLC1,9221,0.00582303,0.0819743,0.0710348,,,,,,,
EFNB1,1947,0.00582154,0.124353,0.0468148,X,,X,X,X,X,X
OR2B3,442184,0.00582021,0.072673,0.0800876,,,,,,,
MARCKS,4082,0.00581772,0.0815488,0.0713404,X,,,,,,
ZNF252P,286101,0.00581587,0.0452589,0.128502,,,,,,,
TMPRSS11B,132724,0.00581544,0.0657289,0.0884762,,,,,,,
ORC2,4999,0.0058153,0.0414087,0.140437,,,,,,,
ZNF470,388566,0.0058129,0.0433147,0.134201,,,,,,,
SCN10A,6336,0.0058125,0.127737,0.0455038,,,,,,,
SUGT1P1,441394,0.00581243,0.132441,0.043887,,,,,,,
CENPQ,55166,0.00581134,0.0867757,0.0669697,,,,,,,
GRIK5,2901,0.00580876,0.0731118,0.0794504,X,X,,,,,
NEURL4,84461,0.00580733,0.0647113,0.0897421,,,,,,,
PARP1,142,0.00580521,0.18504,0.0313728,,,,,,,
MLL3,58508,0.00580434,0.0476528,0.121805,,,,,,,
KDM4A,9682,0.00579671,0.051937,0.11161,,,,,,,
TRIP4,9325,0.00579611,0.0854979,0.0677924,,,,,,,
RAB25,57111,0.00579342,0.146383,0.0395772,,,,,,,
FBXL17,64839,0.0057909,0.102381,0.0565625,,,,,,,
IGLL1,3543,0.00578372,0.193306,0.02992,,,,,,,
LOC100128922,100128922,0.0057822,0.0614908,0.0940336,,,,,,,
UBTD1,80019,0.00578139,0.0670546,0.0862192,,,,,,,
GK2,2712,0.00577796,0.0809168,0.0714062,,,,,,,
RAMP1,10267,0.0057746,0.145859,0.0395904,,,,,,,
IFT27,11020,0.00577313,0.139156,0.0414869,,,,,,,
MAPK8IP1,9479,0.00576868,0.127473,0.045254,,,,,,,
SAMM50,25813,0.00576787,0.0750864,0.0768164,,,,,,,
SLC2A3,6515,0.00576578,0.0945686,0.0609693,,,,,,,
NKIRAS2,28511,0.00576435,0.117979,0.048859,,,,,,,
COL1A2,1278,0.00576312,0.224434,0.0256785,,,,,,,
MPP2,4355,0.00576216,0.0489941,0.117609,,,,,,,
TSPEAR,54084,0.0057611,0.116046,0.0496448,,,,,,,
ZFAND5,7763,0.00575998,0.0459699,0.125299,,,,,,,
CSNK1G1,53944,0.00575949,0.0650544,0.0885334,,,,,,,
IP6K3,117283,0.00575913,0.0747526,0.0770426,,,,,,,
SP2,6668,0.0057588,0.0409518,0.140624,,,,,,,
CCNB2,9133,0.00575826,0.0293637,0.196101,,,,,,,
ELMO3,79767,0.0057555,0.228399,0.0251993,,,,,,,
ERN1,2081,0.00575538,0.0397651,0.144734,,,,,,,
ABI3,51225,0.0057546,0.119627,0.0481045,,,,,,,
PPP1CC,5501,0.00575107,0.239929,0.0239699,,,,,,,
SMOX,54498,0.00574835,0.063312,0.0907939,,,,,,,
FCHSD1,89848,0.00574734,0.0648168,0.0886706,,,,,,,
ZNF689,115509,0.00574443,0.132691,0.0432918,,,,,,,
FAM190B,54462,0.00574431,0.120274,0.0477601,,,,,,,
OR3A2,4995,0.00574356,0.0601585,0.0954738,,,,,,,
RPS4Y2,140032,0.00574284,0.11511,0.04989,,,,,,,
OR6C76,390326,0.00574081,0.102148,0.0562008,,,,,,,
SSX1,6756,0.00574025,0.0770026,0.0745462,,,,,,,
UCP2,7351,0.00574025,0.0478961,0.119848,X,,,,,,
FBXO36,130888,0.00573999,0.0845657,0.0678761,,,,,,,
POLR2B,5431,0.00573946,0.0614482,0.0934033,,,,,,,
ZBTB7A,51341,0.00573554,0.0565618,0.101403,,,,,,,
FRAT2,23401,0.00573436,0.163154,0.0351468,,,,,,,
DIAPH3,81624,0.00572994,0.0675062,0.0848803,,,,,,,
CADM2,253559,0.00572903,0.128666,0.0445265,,,,,,,
CLPTM1,1209,0.00572895,0.0622846,0.0919803,,,,,,,
TEF,7008,0.00572727,0.136351,0.0420037,,,,,,,
KDELC2,143888,0.00572623,0.03983,0.143767,,,,,,,
TRMT2A,27037,0.00572588,0.0861943,0.0664298,,,,,,,
GPRC5A,9052,0.00572575,0.0759028,0.0754353,,,,,,,
GPR143,4935,0.00572438,0.131726,0.0434568,X,X,,,,,
IGF2BP2,10644,0.00572359,0.272822,0.0209792,,,,,,,
HILPDA,29923,0.00572346,0.104694,0.0546685,X,,,,,,
MAPK12,6300,0.0057229,0.0534422,0.107086,,,,,,,
DRG1,4733,0.00571907,0.0910413,0.0628184,,,,,,,
ITM2B,9445,0.00571863,0.0619022,0.0923817,,,,,,,
IFRD2,7866,0.00571821,0.100307,0.0570069,,,,,,,
SAV1,60485,0.00571252,0.118547,0.0481877,,,,,,,
FAM181B,220382,0.00570838,0.0515964,0.110635,,,,,,,
FLRT1,23769,0.00570787,0.125677,0.0454171,,,,,,,
PIK3C3,5289,0.00570785,0.0301431,0.189358,,,,,,,
CYSLTR1,10800,0.00570736,0.0974537,0.0585648,,,,,,,
ENDOU,8909,0.00570402,0.241042,0.023664,,,,,,,
DBNL,28988,0.00570296,0.0488851,0.116661,,,X,X,X,,X
GBP5,115362,0.00570134,0.0797078,0.071528,,,,,,,
ABCC2,1244,0.00570057,0.0596372,0.0955874,,,,,,,
OS9,10956,0.00569934,0.101508,0.0561469,,,,,,,
CROT,54677,0.00569686,0.0456343,0.124837,,,,,,,
CORO2B,10391,0.00569315,0.11451,0.0497175,,,,,,,
PTGDR2,11251,0.0056926,0.191418,0.029739,,,,,,,
FHL5,9457,0.00569104,0.1212,0.046956,,,,,,,
CYBA,1535,0.00569069,0.179994,0.0316161,,,,,,,
HLA-F-AS1,285830,0.00569017,0.052382,0.108628,,,,,,,
CSTA,1475,0.00568519,0.0815698,0.0696972,,,,,,,
RPL13,6137,0.00568466,0.169724,0.0334936,,,,,,,
TTC33,23548,0.00568249,0.140609,0.0404135,,,,,,,
C14orf39,317761,0.00568154,0.0754632,0.0752888,,,,,,,
DUT,1854,0.0056812,0.0815347,0.0696783,,,,,,,
RPS29,6235,0.00567829,0.0723246,0.0785111,,,,,,,
TRIP10,9322,0.00567777,0.0610923,0.0929376,,,,,,,
MED12,9968,0.00567715,0.0503014,0.112863,,,,,,,
MRPL18,29074,0.00567601,0.113673,0.0499329,,,,,,,
SHOC2,8036,0.00567499,0.0473862,0.119761,,,,,,,
OGDH,4967,0.00567494,0.0526635,0.107758,,,X,,X,,X
BCL6B,255877,0.00567345,0.0918288,0.061783,,,,,,,
TDG,6996,0.00567287,0.181867,0.0311924,,,,,,,
PPM1A,5494,0.00567138,0.0935599,0.0606176,,,,,,,
MYLIP,29116,0.00566854,0.0360949,0.157045,,,,,,,
MYH7,4625,0.00566514,0.496025,0.0114211,,,,,,,
IFITM3,10410,0.00566215,0.204815,0.0276452,,,,,,,
ZNF239,8187,0.0056621,0.113084,0.0500698,,,,,,,
FTCD,10841,0.0056592,0.165408,0.0342136,,,,,,,
C20orf195,79025,0.00565789,0.118721,0.0476571,,,,,,,
ZDHHC12,84885,0.00565517,0.111482,0.0507274,,,,,,,
GJB2,2706,0.00565336,0.0576637,0.0980403,X,,,,,,
ZNF746,155061,0.00565245,0.0849717,0.0665216,,,,,,,
TTTY5,83863,0.00565185,0.0552125,0.102365,,,,,,,
FBXL19,54620,0.0056518,0.082914,0.0681646,,,,,,,
PAGE1,8712,0.00565165,0.0613205,0.0921658,,,,,,,
ZNF714,148206,0.00565085,0.125699,0.0449553,,,,,,,
TAS2R19,259294,0.00565004,0.0999255,0.0565425,,,,,,,
DHX40,79665,0.00564876,0.0681368,0.0829032,,,,,,,
TTC26,79989,0.00564752,0.0568937,0.0992644,,,X,,X,,X
RFT1,91869,0.00564357,0.0651603,0.0866106,,,,,,,
MED9,55090,0.00564155,0.120016,0.0470067,,,,,,,
GOLPH3L,55204,0.0056392,0.187315,0.0301054,,,,,,,
KBTBD7,84078,0.0056378,0.101828,0.055366,,,,,,,
EVI5,7813,0.00563714,0.0532691,0.105824,,,,,,,
ABCC13,150000,0.00563654,0.0615887,0.0915191,,,,,,,
LIN37,55957,0.00563581,0.161902,0.0348101,,,,,,,
METTL1,4234,0.00563351,0.300758,0.018731,,,,,,,
SMEK3P,139420,0.00563346,0.069707,0.0808163,,,,,,,
NR4A1,3164,0.00563219,0.118633,0.0474757,,,,,,,
CEP104,9731,0.00563044,0.0776881,0.072475,,,,,,,
OXNAD1,92106,0.00562964,0.108953,0.0516703,,,,,,,
CLEC4E,26253,0.00562899,0.0776558,0.0724864,,,,,,,
C4orf40,401137,0.00562249,0.146538,0.0383689,,,,,,,
N4BP1,9683,0.00562,0.0656319,0.0856291,,,,,,,
GAFA3,100128236,0.00561685,0.0869081,0.0646297,,,,,,,
TFG,10342,0.00561641,0.0586641,0.0957383,,,,,,,
IL22RA2,116379,0.00561342,0.0709815,0.079083,,,,,,,
PSEN1,5663,0.00561309,0.115318,0.0486751,X,X,X,X,X,X,X
NMNAT1,64802,0.00561221,0.262201,0.0214042,,,,,,,
ABCD1,215,0.00561058,0.15748,0.0356273,,,,,,,
PMEL,6490,0.00560758,0.124073,0.0451958,,,,,,,
LINGO4,339398,0.00560715,0.0233629,0.240002,,,,,,,
MMP12,4321,0.00560712,0.0801006,0.070001,,,,,,,
TRIM45,80263,0.00560564,0.245938,0.0227929,,,,,,,
ALDH9A1,223,0.00560507,0.0834718,0.0671492,X,X,,,,,
RBM26,64062,0.00560454,0.0499839,0.112127,,,,,,,
DEF8,54849,0.00560426,0.0687483,0.0815186,,,,,,,
IK,3550,0.00560078,0.117408,0.0477035,X,,,,,,
FLT3LG,2323,0.00560011,0.0682694,0.0820296,,,,,,,
PDE6D,5147,0.00559716,0.114449,0.0489054,,,,,,,
FOXH1,8928,0.00559546,0.273859,0.020432,,,X,X,X,X,X
UBE2K,3093,0.00559411,0.139673,0.0400514,,,,,,,
DNM2,1785,0.00559379,0.0747345,0.0748488,X,X,,,,,
CHD6,84181,0.00559103,0.0727,0.0769055,,,,,,,
ATF2,1386,0.00558929,0.0652392,0.0856737,,,,,,,
ORC6,23594,0.00558904,0.0755891,0.0739397,,,,,,,
TMEM165,55858,0.00558381,0.213308,0.0261773,,,,,,,
SEC22B,9554,0.00558329,0.1452,0.0384525,,,,,,,
MUSK,4593,0.00557637,0.0378632,0.147277,X,X,,,,,
PEX5,5830,0.00557462,0.0527957,0.105589,,,X,,X,,
LINC00158,54072,0.00556296,0.0626636,0.0887749,,,,,,,
RAB1A,5861,0.00556055,0.0784373,0.0708917,X,,,,,,
HCST,10870,0.00556027,0.0724032,0.076796,,,,,,,
ASAH1,427,0.00555873,0.102109,0.0544394,,,,,,,
GNB5,10681,0.00555866,0.0516934,0.107531,,,,,,,
KLF2,10365,0.00555845,0.128209,0.0433545,,,,,,,
KLC3,147700,0.00555823,0.210509,0.0264037,,,,,,,
TAPT1,202018,0.00555786,0.0630283,0.0881803,,,,,,,
HOXB7,3217,0.00555622,0.0818067,0.0679189,,,,,,,
CASKIN2,57513,0.00555621,0.0549284,0.101154,,,,,,,
NCR3,259197,0.00555571,0.0954772,0.0581889,,,,,,,
PXT1,222659,0.00555512,0.0539428,0.102982,,,,,,,
FAM216B,144809,0.00555405,0.024962,0.2225,,,,,,,
ACOX1,51,0.00555374,0.112356,0.0494297,,,,,,,
WHSC2,7469,0.00555296,0.0827587,0.0670981,,,,,,,
GOLM1,51280,0.00555276,0.0417253,0.133079,,,,,,,
UBE2E2,7325,0.00555148,0.158109,0.0351118,,,,,,,
SRSF11,9295,0.00555106,0.153631,0.0361324,,,,,,,
SLC38A4,55089,0.00554877,0.0667515,0.0831257,,,,,,,
TDRD10,126668,0.00554751,0.120413,0.0460706,,,,,,,
MMP26,56547,0.00554605,0.0805033,0.0688923,,,,,,,
SLC39A14,23516,0.00554446,0.0626633,0.0884802,,,,,,,
MYC,4609,0.00554432,0.0830051,0.0667949,,,,,,,
MAD1L1,8379,0.00554353,0.0832485,0.0665901,,,,,,,
ZNF107,51427,0.00554312,0.0936156,0.0592115,,,,,,,
C14orf133,63894,0.00554285,0.0935686,0.0592383,,,,,,,
ZFAND6,54469,0.00554266,0.167424,0.0331055,,,,,,,
MRPS34,65993,0.00554146,0.0554594,0.0999192,,,,,,,
MFAP4,4239,0.00554079,0.0911338,0.0607984,,,,,,,
IGFN1,91156,0.00553474,0.138322,0.0400133,,,,,,,
FOXF1,2294,0.005534,0.0709752,0.0779709,,,,,,,
CECR5,27440,0.00553301,0.0720119,0.0768347,,,,,,,
C2CD3,26005,0.0055312,0.125235,0.0441664,,,,,,,
EWSR1,2130,0.00552944,0.0958916,0.0576635,,,,,,,
TNFSF18,8995,0.0055294,0.0606296,0.0911997,X,,,,,,
BLK,640,0.00552938,0.0700701,0.0789122,X,,,,,,
COQ2,27235,0.00552921,0.119868,0.0461274,,,,,,,
RTP4,64108,0.00552889,0.166232,0.0332601,,,,,,,
DIS3L2,129563,0.00552884,0.0961982,0.0574735,,,,,,,
C10orf111,221060,0.005527,0.0724147,0.0763243,,,,,,,
EPYC,1833,0.00552586,0.055169,0.100163,,,,,,,
APOBEC3F,200316,0.0055209,0.0678676,0.0813481,,,,,,,
OR51T1,401665,0.00552048,0.0580104,0.0951635,,,,,,,
PDILT,204474,0.00551767,0.065752,0.0839164,,,,,,,
ABCA13,154664,0.00551764,0.0634994,0.0868927,,,,,,,
STK16,8576,0.00551465,0.0955065,0.0577411,,,,,,,
STRN3,29966,0.00551151,0.0425602,0.129499,,,,,,,
C3AR1,719,0.00551039,0.102953,0.0535235,,,,,,,
ADAM18,8749,0.0055067,0.0658827,0.0835833,,,,,,,
ZNF211,10520,0.00550548,0.0994441,0.0553625,,,,,,,
ELAVL1,1994,0.00549763,0.0649316,0.0846681,,,,,,,
ADRA1A,148,0.00549458,0.0267418,0.205468,X,X,,,,,
MED20,9477,0.00549198,0.0689873,0.0796086,,,,,,,
KIF24,347240,0.00549103,0.0881118,0.0623189,,,,,,,
CCL18,6362,0.00548918,0.0712945,0.0769931,X,,,,,,
UBXN10,127733,0.00548739,0.0586102,0.0936252,,,,,,,
TCTN3,26123,0.00548717,0.0718875,0.0763299,,,,,,,
RPP21,79897,0.00548624,0.0913693,0.0600447,,,,,,,
TPK1,27010,0.0054847,0.239023,0.0229463,,,,,,,
ASNSD1,54529,0.00548095,0.11646,0.0470629,,,,,,,
MRPL11,65003,0.00548062,0.131539,0.0416653,,,,,,,
CNGB1,1258,0.00548056,0.0564604,0.097069,,,,,,,
SLC23A2,9962,0.00547857,0.0357346,0.153313,,,,,,,
CEACAM5,1048,0.00547826,0.0622844,0.0879557,,,,,,,
NUDT15,55270,0.00547823,0.256035,0.0213964,,,,,,,
C1orf131,128061,0.00547513,0.0555152,0.098624,,,,,,,
TMEM175,84286,0.00547438,0.0815609,0.0671202,,,,,,,
EMC2,9694,0.00547407,0.122203,0.044795,,,,,,,
PPP1R16A,84988,0.00547273,0.0891807,0.0613667,,,,,,,
NAT14,57106,0.0054718,0.0808788,0.0676544,,,,,,,
VHL,7428,0.00547149,0.0417295,0.131118,,,X,,X,,
TIMM21,29090,0.00546947,0.120091,0.0455445,,,,,,,
ESPL1,9700,0.00546698,0.106009,0.0515711,,,,,,,
COX5B,1329,0.00546237,0.19624,0.0278351,,,,,,,
HMGN2,3151,0.00546056,0.0734746,0.0743191,,,,,,,
DEFB126,81623,0.00546027,0.0734788,0.0743108,,,,,,,
C1orf105,92346,0.00546013,0.0769177,0.0709866,,,,,,,
DGCR14,8220,0.00545639,0.0336097,0.162345,,,,,,,
KCTD15,79047,0.00545504,0.0873978,0.0624162,,,,,,,
KCTD18,130535,0.00545373,0.133256,0.0409266,,,,,,,
ZNF200,7752,0.00545329,0.187242,0.0291242,,,,,,,
CCDC75,253635,0.00545219,0.10648,0.0512036,,,,,,,
ACVRL1,94,0.00545135,0.222479,0.0245028,,,,,,,
CXCR2P1,3580,0.00544809,0.0988737,0.0551015,,,,,,,
WBP4,11193,0.00544747,0.0630539,0.0863939,,,,,,,
SPATA25,128497,0.00544635,0.0328144,0.165974,,,,,,,
FMO5,2330,0.00544521,0.126994,0.0428777,,,,,,,
CLECL1,160365,0.00544386,0.0799278,0.0681098,,,,,,,
KBTBD2,25948,0.00543946,0.0921411,0.059034,,,,,,,
KRTAP13-2,337959,0.00543936,0.066351,0.0819786,,,,,,,
ZDHHC5,25921,0.00543828,0.0886561,0.0613413,,,,,,,
C2orf73,129852,0.00543821,0.0542328,0.100275,,,,,,,
BRK1,55845,0.00543125,0.0537546,0.101038,,,,,,,
UBE2N,7334,0.00542955,0.172063,0.0315556,,,,,,,
MAGEH1,28986,0.005429,0.140161,0.0387341,,,,,,,
ING4,51147,0.00542739,0.0878144,0.0618052,,,,,,,
ZNF192,7745,0.00542441,0.0508959,0.106578,,,,,,,
ANP32C,23520,0.00542371,0.133346,0.040674,,,,,,,
BEND2,139105,0.00541808,0.0582786,0.0929687,,,,,,,
PPARD,5467,0.00541171,0.079594,0.0679914,X,,,,,,
PEX11A,8800,0.00541096,0.142857,0.0378767,,,,,,,
LHCGR,3973,0.00541075,0.0651307,0.0830753,,,,,,,
RRP7A,27341,0.00540983,0.169297,0.0319546,,,,,,,
GGPS1,9453,0.0054097,0.0950964,0.0568865,,,,,,,
HIF1AN,55662,0.00540928,0.0371718,0.145521,,,,,,,
ODF3L2,284451,0.0054086,0.208143,0.025985,,,,,,,
KLHL21,9903,0.00540702,0.111992,0.0482804,,,,,,,
CTSL1,1514,0.00540528,0.101506,0.053251,,,,,,,
NCAPG2,54892,0.00540514,0.0281403,0.192078,,,,,,,
SAA3P,6290,0.00540484,0.0605592,0.0892489,,,,,,,
ACTR10,55860,0.00540102,0.0787042,0.0686243,,,,,,,
DAZL,1618,0.00540081,0.0890153,0.0606728,,,,,,,
PROKR1,10887,0.00539974,0.0741253,0.0728461,,,,,,,
DSG2,1829,0.00539815,0.0532954,0.101287,,,,,,,
VPS11,55823,0.00539737,0.0591287,0.0912817,,,,,,,
CCDC70,83446,0.00539462,0.143923,0.0374827,,,,,,,
SNX12,29934,0.00539149,0.0581768,0.0926742,,,,,,,
PTPN22,26191,0.00539143,0.0624614,0.0863162,,,,,,,
CASP6,839,0.00539082,0.0862994,0.0624665,,,,,,,
LEPROTL1,23484,0.00538952,0.0765237,0.0704294,,,,,,,
CNPPD1,27013,0.00538518,0.0773481,0.0696227,,,,,,,
FOXC2,2303,0.00538425,0.0640606,0.0840494,,,,,,,
C15orf38,348110,0.00538134,0.107485,0.0500661,,,,,,,
TFPI2,7980,0.00538038,0.110913,0.0485101,,,,,,,
POLR2A,5430,0.00537803,0.11995,0.0448354,,,,,,,
PI4K2B,55300,0.00537734,0.0676171,0.0795264,,,,,,,
TRIM8,81603,0.00537661,0.0428223,0.125556,,,,,,,
BABAM1,29086,0.00537653,0.0472681,0.113745,,,,,,,
PLXNC1,10154,0.00537496,0.0887963,0.0605314,,,X,X,X,X,X
EFTUD1,79631,0.00537408,0.181493,0.0296103,,,,,,,
DEFB132,400830,0.00537245,0.072022,0.0745947,,,,,,,
UBE3C,9690,0.00537091,0.0533961,0.100586,,,,,,,
MSI1,4440,0.00536959,0.0823284,0.0652216,,,,,,,
USP34,9736,0.00536915,0.081597,0.0658008,,,,,,,
FAM178A,55719,0.00536824,0.065759,0.0816351,,,,,,,
SLC25A1,6576,0.00536649,0.114635,0.0468138,,,,,,,
OR8B12,219858,0.00536412,0.0865145,0.0620025,,,,,,,
ALOX5AP,241,0.0053594,0.0673951,0.0795221,,,,,,,
PHF21A,51317,0.00535803,0.0545203,0.0982759,,,,,,,
SERPINA9,327657,0.00535761,0.0771273,0.0694646,,,,,,,
TTLL1,25809,0.00535234,0.0812572,0.0658691,,,,,,,
CENPK,64105,0.00535056,0.0768964,0.0695814,,,,,,,
PLGRKT,55848,0.0053501,0.0829589,0.0644909,,,,,,,
ACVR1B,91,0.00534964,0.0822637,0.0650303,,,,,,,
SPINT3,10816,0.00534853,0.13651,0.0391804,,,,,,,
TAS2R4,50832,0.00534531,0.154986,0.0344889,,,,,,,
ACTR2,10097,0.00534344,0.152499,0.0350392,,,,,,,
PLAT,5327,0.00534015,0.0365635,0.146051,X,X,,,,,
MAP2K7,5609,0.0053385,0.0727645,0.0733669,,,,,,,
CEP55,55165,0.0053337,0.0708594,0.0752716,,,,,,,
CEP290,80184,0.00532873,0.104496,0.0509946,,,X,,X,,X
CEP192,55125,0.00532483,0.059601,0.0893413,,,,,,,
MAGEA1,4100,0.00532355,0.0581517,0.091546,,,,,,,
GALNT3,2591,0.00532239,0.0639641,0.083209,,,,,,,
SETX,23064,0.00532234,0.0604685,0.0880184,,,,,,,
STXBP3,6814,0.00532204,0.129503,0.041096,X,,,,,,
TXLNA,200081,0.00532105,0.079132,0.0672426,,,,,,,
PLSCR3,57048,0.00532079,0.146446,0.0363327,,,,,,,
FAM35A,54537,0.0053183,0.150052,0.0354429,,,,,,,
ASB7,140460,0.00531799,0.132981,0.0399908,,,,,,,
MYL7,58498,0.00531774,0.0766505,0.0693765,,,,,,,
ENG,2022,0.00531515,0.0834456,0.063696,,,,,,,
ZNF280D,54816,0.00531505,0.0540169,0.0983962,,,,,,,
POP7,10248,0.00531431,0.0711523,0.0746891,,,,,,,
STARD4,134429,0.00531382,0.0379069,0.140181,,,,,,,
C8orf22,492307,0.00531163,0.114922,0.0462194,,,,,,,
IL17RD,54756,0.00531086,0.0521283,0.101881,,,,,,,
PLA1A,51365,0.00530915,0.0822471,0.0645512,,,,,,,
KIF15,56992,0.00530881,0.0782538,0.0678409,,,,,,,
HMGN4,10473,0.00530873,0.0648387,0.081876,,,,,,,
SNRPD2,6633,0.00530475,0.159628,0.0332321,,,,,,,
DYNLL2,140735,0.0053024,0.0432434,0.122618,,,X,,X,,X
RNF123,63891,0.0053013,0.0891432,0.0594695,,,,,,,
OR7A10,390892,0.00530067,0.0519857,0.101964,,,,,,,
CEP70,80321,0.00530005,0.143316,0.0369816,,,,,,,
UPK3B,80761,0.00529968,0.129785,0.0408342,,,,,,,
DHX8,1659,0.00529962,0.0445594,0.118934,,,,,,,
GSG1,83445,0.00529929,0.113719,0.0465997,,,,,,,
FNDC8,54752,0.00529703,0.0656243,0.0807176,,,,,,,
PTPRA,5786,0.00529617,0.0467899,0.113191,,,X,X,X,X,X
TOMM22,56993,0.00529527,0.163135,0.0324595,,,,,,,
ALDH5A1,7915,0.00529476,0.146763,0.0360768,X,X,,,,,
FAM217A,222826,0.00529449,0.070731,0.0748539,,,,,,,
OR13A1,79290,0.00529448,0.235869,0.0224467,,,,,,,
NR1H3,10062,0.00529206,0.195019,0.0271361,,,,,,,
TP53AIP1,63970,0.00529137,0.0882397,0.0599658,,,,,,,
DUOX1,53905,0.00529032,0.0584588,0.0904966,,,,,,,
PRKRA,8575,0.00529002,0.0754658,0.0700982,,,,,,,
ASPM,259266,0.00528884,0.0743272,0.0711561,,,X,,X,,
YLPM1,56252,0.00528832,0.0457631,0.115559,,,,,,,
DDHD1,80821,0.00528246,0.0541083,0.0976277,,,,,,,
OR10X1,128367,0.00528093,0.07389,0.0714702,,,,,,,
SOS2,6655,0.00528014,0.0844435,0.0625287,,,X,X,X,X,X
DHX33,56919,0.00527978,0.102767,0.0513764,,,,,,,
COPE,11316,0.00527877,0.083821,0.0629767,,,,,,,
NUPL2,11097,0.00527861,0.154134,0.0342469,,,,,,,
AKTIP,64400,0.00527718,0.198561,0.0265771,,,,,,,
CXCL5,6374,0.0052771,0.126822,0.0416101,X,,,,,,
HILS1,373861,0.00527592,0.228321,0.0231074,,,,,,,
CCNO,10309,0.00527433,0.2042,0.0258292,,,,,,,
FAM104A,84923,0.0052743,0.0746932,0.0706128,,,,,,,
IKBKAP,8518,0.00527188,0.0600768,0.0877523,,,,,,,
CCDC172,374355,0.00527105,0.0657408,0.0801793,,,,,,,
USP26,83844,0.0052706,0.0723043,0.0728947,,,,,,,
ARV1,64801,0.00527006,0.0648225,0.0812998,,,,,,,
ATP5J,522,0.0052675,0.141079,0.0373373,,,,,,,
C22orf40,150383,0.00526691,0.0810765,0.0649623,,,,,,,
SCN1B,6324,0.00526493,0.0640911,0.0821477,X,X,X,X,X,X,X
C21orf33,8209,0.00525864,0.0775872,0.0677772,,,,,,,
CARKD,55739,0.00525752,0.142827,0.0368105,,,,,,,
ZNF205,7755,0.00525556,0.0588005,0.0893795,,,,,,,
GNPTG,84572,0.00525537,0.0914004,0.0574984,,,,,,,
ARL6IP6,151188,0.00525411,0.0576145,0.0911941,,,,,,,
ZFP36,7538,0.00525255,0.158609,0.0331162,,,,,,,
RPL4,6124,0.00525081,0.136227,0.0385446,,,,,,,
OR51L1,119682,0.00525013,0.0745715,0.0704039,,,,,,,
SLC22A16,85413,0.00524825,0.076519,0.0685875,,,,,,,
MRPL22,29093,0.00524764,0.0499517,0.105054,,,,,,,
MICB,4277,0.00524757,0.0433686,0.120999,,,,,,,
SLC13A4,26266,0.00524636,0.0960602,0.0546153,,,,,,,
CD96,10225,0.00524626,0.0556216,0.0943206,,,,,,,
ANKS3,124401,0.00524517,0.063087,0.0831419,,,,,,,
PLA2G3,50487,0.00524235,0.193415,0.0271042,,,,,,,
PADI1,29943,0.00524215,0.157454,0.0332932,,,,,,,
C6orf195,154386,0.00524065,0.115283,0.045459,,,,,,,
SREK1IP1,285672,0.00524005,0.128165,0.0408853,,,,,,,
GBAS,2631,0.00523804,0.194805,0.0268886,,,,,,,
EIF4E,1977,0.00523778,0.0922722,0.0567645,,,,,,,
YIF1B,90522,0.00523475,0.105913,0.0494249,,,,,,,
HAUS6,54801,0.00523305,0.0656984,0.0796526,,,,,,,
FBLIM1,54751,0.00523259,0.0753158,0.0694753,,,,,,,
ZNF770,54989,0.00523044,0.0765525,0.0683248,,,,,,,
LINC00029,100144596,0.00522968,0.0869935,0.0601157,,,,,,,
OR1A2,26189,0.00522935,0.073747,0.0709093,,,,,,,
